EcoBoundaryID,AdminBoundaryID,SpeciesTypeID,StratumID,SecondaryStratumID,StateClassID,AverageTemperature
Atlantic Maritime,Quebec,Birch,Northeastern Coastal Zone,New York,Forest: Aspen/Birch Group,9.216897514
Mixedwood Plains,Quebec,Birch,Northern Allegheny Plateau,New York,Forest: Aspen/Birch Group,7.597230569
Mixedwood Plains,Quebec,Birch,Erie Drift Plain,New York,Forest: Aspen/Birch Group,8.208447843
Mixedwood Plains,Quebec,Birch,North Central Appalachians,New York,Forest: Aspen/Birch Group,7.224009522
Mixedwood Plains,Quebec,Birch,Northern Piedmont,New York,Forest: Aspen/Birch Group,12.60119371
Mixedwood Plains,Quebec,Birch,Eastern Great Lakes Lowlands,New York,Forest: Aspen/Birch Group,7.357192288
Mixedwood Plains,Alberta,Birch,Northern Glaciated Plains,North Dakota,Forest: Aspen/Birch Group,2.998052821
Mixedwood Plains,Alberta,Birch,Lake Agassiz Plain,North Dakota,Forest: Aspen/Birch Group,3.627741734
Mixedwood Plains,Ontario,Birch,Eastern Corn Belt Plains,Ohio,Forest: Aspen/Birch Group,10.80348004
Mixedwood Plains,Ontario,Birch,Huron/Erie Lake Plains,Ohio,Forest: Aspen/Birch Group,10.49345954
Mixedwood Plains,Ontario,Birch,Erie Drift Plain,Ohio,Forest: Aspen/Birch Group,9.096259138
Mixedwood Plains,Ontario,Birch,Western Allegheny Plateau,Ohio,Forest: Aspen/Birch Group,10.66654271
Pacific Maritime,British Columbia,Birch,Willamette Valley,Oregon,Forest: Aspen/Birch Group,11.14601949
Pacific Maritime,British Columbia,Birch,Cascades,Oregon,Forest: Aspen/Birch Group,4.235468571
Pacific Maritime,British Columbia,Birch,Eastern Cascades Slopes and Foothills,Oregon,Forest: Aspen/Birch Group,5.416180896
Montane Cordillera,British Columbia,Birch,Blue Mountains,Oregon,Forest: Aspen/Birch Group,5.255332341
Mixedwood Plains,Ontario,Birch,Northeastern Highlands,Pennsylvania,Forest: Aspen/Birch Group,10.59008107
Mixedwood Plains,Ontario,Birch,Erie Drift Plain,Pennsylvania,Forest: Aspen/Birch Group,8.425441025
Mixedwood Plains,Ontario,Birch,North Central Appalachians,Pennsylvania,Forest: Aspen/Birch Group,7.528685446
Mixedwood Plains,Ontario,Birch,Northern Piedmont,Pennsylvania,Forest: Aspen/Birch Group,12.01083914
Mixedwood Plains,Ontario,Birch,Ridge and Valley,Pennsylvania,Forest: Aspen/Birch Group,8.669340122
Mixedwood Plains,Ontario,Birch,Central Appalachians,Pennsylvania,Forest: Aspen/Birch Group,8.626852552
Mixedwood Plains,Ontario,Birch,Western Allegheny Plateau,Pennsylvania,Forest: Aspen/Birch Group,8.930992759
Montane Cordillera,Alberta,Birch,Middle Rockies,South Dakota,Forest: Aspen/Birch Group,3.477948409
Montane Cordillera,Alberta,Birch,Chihuahuan Deserts,Texas,Forest: Aspen/Birch Group,20.46827135
Montane Cordillera,British Columbia,Birch,Central Basin and Range,Utah,Forest: Aspen/Birch Group,6.517692986
Montane Cordillera,British Columbia,Birch,Wyoming Basin,Utah,Forest: Aspen/Birch Group,4.248671663
Montane Cordillera,British Columbia,Birch,Wasatch and Uinta Mountains,Utah,Forest: Aspen/Birch Group,4.568302797
Montane Cordillera,British Columbia,Birch,Colorado Plateaus,Utah,Forest: Aspen/Birch Group,5.006355033
Montane Cordillera,British Columbia,Birch,Southern Rockies,Utah,Forest: Aspen/Birch Group,5.273536057
Montane Cordillera,British Columbia,Birch,Northern Basin and Range,Utah,Forest: Aspen/Birch Group,4.466545909
Mixedwood Plains,Quebec,Birch,Northeastern Highlands,Vermont,Forest: Aspen/Birch Group,5.028011478
Mixedwood Plains,Quebec,Birch,Eastern Great Lakes Lowlands,Vermont,Forest: Aspen/Birch Group,7.520439275
Montane Cordillera,British Columbia,Birch,Northern Rockies,Washington,Forest: Aspen/Birch Group,5.663750084
Pacific Maritime,British Columbia,Birch,North Cascades,Washington,Forest: Aspen/Birch Group,5.323447856
Mixedwood Plains,Ontario,Birch,Western Allegheny Plateau,West Virginia,Forest: Aspen/Birch Group,11.12009204
Mixedwood Plains,Ontario,Birch,Western Corn Belt Plains,Wisconsin,Forest: Aspen/Birch Group,7.244361991
Boreal Shield West,Ontario,Birch,Northern Lakes and Forests,Wisconsin,Forest: Aspen/Birch Group,5.102676525
Mixedwood Plains,Ontario,Birch,North Central Hardwood Forests,Wisconsin,Forest: Aspen/Birch Group,6.463235406
Mixedwood Plains,Ontario,Birch,Driftless Area,Wisconsin,Forest: Aspen/Birch Group,7.803989407
Mixedwood Plains,Ontario,Birch,Southeastern Wisconsin Till Plains,Wisconsin,Forest: Aspen/Birch Group,7.945191173
Montane Cordillera,Alberta,Birch,Snake River Plain,Wyoming,Forest: Aspen/Birch Group,4.004333648
Montane Cordillera,Alberta,Birch,Middle Rockies,Wyoming,Forest: Aspen/Birch Group,2.883942372
Montane Cordillera,Alberta,Birch,Wyoming Basin,Wyoming,Forest: Aspen/Birch Group,3.685272051
Montane Cordillera,Alberta,Birch,Wasatch and Uinta Mountains,Wyoming,Forest: Aspen/Birch Group,3.181260233
Montane Cordillera,Alberta,Birch,Southern Rockies,Wyoming,Forest: Aspen/Birch Group,4.042951694
Pacific Maritime,British Columbia,Alder,Coast Range,California,Forest: Alder/Maple Group,12.20008187
Pacific Maritime,British Columbia,Alder,Cascades,California,Forest: Alder/Maple Group,14.24255514
Pacific Maritime,British Columbia,Alder,Central California Foothills and Coastal Mountains,California,Forest: Alder/Maple Group,14.12010284
Pacific Maritime,British Columbia,Alder,Klamath Mountains/California High North Coast Range,California,Forest: Alder/Maple Group,11.79377841
Pacific Maritime,British Columbia,Alder,Coast Range,Oregon,Forest: Alder/Maple Group,10.98820415
Pacific Maritime,British Columbia,Alder,Willamette Valley,Oregon,Forest: Alder/Maple Group,11.22354032
Pacific Maritime,British Columbia,Alder,Cascades,Oregon,Forest: Alder/Maple Group,10.6857985
Pacific Maritime,British Columbia,Alder,Klamath Mountains/California High North Coast Range,Oregon,Forest: Alder/Maple Group,12.27220347
Pacific Maritime,British Columbia,Alder,Coast Range,Washington,Forest: Alder/Maple Group,10.24761104
Pacific Maritime,British Columbia,Alder,Puget Lowland,Washington,Forest: Alder/Maple Group,10.57376284
Pacific Maritime,British Columbia,Alder,Willamette Valley,Washington,Forest: Alder/Maple Group,11.14719759
Pacific Maritime,British Columbia,Alder,Cascades,Washington,Forest: Alder/Maple Group,9.676045557
Pacific Maritime,British Columbia,Alder,North Cascades,Washington,Forest: Alder/Maple Group,9.143720271
Montane Cordillera,Ontario,Oak,Arizona/New Mexico Plateau,Arizona,Forest: Western Oak Group,10.21836223
Montane Cordillera,Ontario,Oak,Arizona/New Mexico Mountains,Arizona,Forest: Western Oak Group,10.89261936
Montane Cordillera,Ontario,Oak,Madrean Archipelago,Arizona,Forest: Western Oak Group,13.91879944
Pacific Maritime,British Columbia,Oak,Coast Range,California,Forest: Western Oak Group,14.18004371
Pacific Maritime,British Columbia,Oak,Cascades,California,Forest: Western Oak Group,12.15913967
Pacific Maritime,British Columbia,Oak,Sierra Nevada,California,Forest: Western Oak Group,13.60261933
Pacific Maritime,British Columbia,Oak,Central California Foothills and Coastal Mountains,California,Forest: Western Oak Group,15.28776611
Pacific Maritime,British Columbia,Oak,Central California Valley,California,Forest: Western Oak Group,16.66817704
Pacific Maritime,British Columbia,Oak,Southern California Mountains,California,Forest: Western Oak Group,14.19832552
Pacific Maritime,British Columbia,Oak,Eastern Cascades Slopes and Foothills,California,Forest: Western Oak Group,10.28937844
Pacific Maritime,British Columbia,Oak,Klamath Mountains/California High North Coast Range,California,Forest: Western Oak Group,13.05841694
Montane Cordillera,British Columbia,Oak,Sonoran Basin and Range,California,Forest: Western Oak Group,15.50169248
Pacific Maritime,British Columbia,Oak,Southern California/Northern Baja Coast,California,Forest: Western Oak Group,17.50621208
Montane Cordillera,Alberta,Oak,Wyoming Basin,Colorado,Forest: Western Oak Group,5.935817398
Montane Cordillera,Alberta,Oak,Colorado Plateaus,Colorado,Forest: Western Oak Group,6.671939982
Montane Cordillera,Alberta,Oak,Southern Rockies,Colorado,Forest: Western Oak Group,6.254376199
Mixedwood Plains,Alberta,Oak,High Plains,Colorado,Forest: Western Oak Group,9.755384387
Mixedwood Plains,Alberta,Oak,Southwestern Tablelands,Colorado,Forest: Western Oak Group,8.781748609
Montane Cordillera,British Columbia,Oak,Central Basin and Range,Idaho,Forest: Western Oak Group,7.229990735
Montane Cordillera,British Columbia,Oak,Middle Rockies,Idaho,Forest: Western Oak Group,3.870036347
Montane Cordillera,British Columbia,Oak,Wyoming Basin,Idaho,Forest: Western Oak Group,3.991194717
Montane Cordillera,British Columbia,Oak,Wasatch and Uinta Mountains,Idaho,Forest: Western Oak Group,7.180953565
Montane Cordillera,British Columbia,Oak,Northern Basin and Range,Idaho,Forest: Western Oak Group,6.998692252
Montane Cordillera,British Columbia,Oak,Central Basin and Range,Nevada,Forest: Western Oak Group,12.24107483
Montane Cordillera,British Columbia,Oak,Arizona/New Mexico Plateau,Nevada,Forest: Western Oak Group,12.61723228
Montane Cordillera,Alberta,Oak,Southern Rockies,New Mexico,Forest: Western Oak Group,6.720741749
Montane Cordillera,Alberta,Oak,Arizona/New Mexico Mountains,New Mexico,Forest: Western Oak Group,10.14646443
Montane Cordillera,Alberta,Oak,Chihuahuan Deserts,New Mexico,Forest: Western Oak Group,13.6634209
Montane Cordillera,Alberta,Oak,Madrean Archipelago,New Mexico,Forest: Western Oak Group,13.39127943
Mixedwood Plains,Alberta,Oak,Central Great Plains,Oklahoma,Forest: Western Oak Group,15.41036274
Mixedwood Plains,Alberta,Oak,Cross Timbers,Oklahoma,Forest: Western Oak Group,15.75016587
Pacific Maritime,British Columbia,Oak,Coast Range,Oregon,Forest: Western Oak Group,11.51559785
Pacific Maritime,British Columbia,Oak,Willamette Valley,Oregon,Forest: Western Oak Group,11.31828374
Pacific Maritime,British Columbia,Oak,Cascades,Oregon,Forest: Western Oak Group,9.638617939
Pacific Maritime,British Columbia,Oak,Eastern Cascades Slopes and Foothills,Oregon,Forest: Western Oak Group,9.746359388
Montane Cordillera,British Columbia,Oak,Columbia Plateau,Oregon,Forest: Western Oak Group,9.600216528
Montane Cordillera,British Columbia,Oak,Blue Mountains,Oregon,Forest: Western Oak Group,8.999665521
Pacific Maritime,British Columbia,Oak,Klamath Mountains/California High North Coast Range,Oregon,Forest: Western Oak Group,11.4914647
Montane Cordillera,Alberta,Oak,Chihuahuan Deserts,Texas,Forest: Western Oak Group,19.4825345
Mixedwood Plains,Alberta,Oak,High Plains,Texas,Forest: Western Oak Group,17.86899076
Mixedwood Plains,Alberta,Oak,Southwestern Tablelands,Texas,Forest: Western Oak Group,17.19503743
Mixedwood Plains,Alberta,Oak,Central Great Plains,Texas,Forest: Western Oak Group,17.36255365
Mixedwood Plains,Alberta,Oak,Edwards Plateau,Texas,Forest: Western Oak Group,19.53992771
Montane Cordillera,British Columbia,Oak,Central Basin and Range,Utah,Forest: Western Oak Group,8.802280132
Montane Cordillera,British Columbia,Oak,Wasatch and Uinta Mountains,Utah,Forest: Western Oak Group,6.849125947
Montane Cordillera,British Columbia,Oak,Colorado Plateaus,Utah,Forest: Western Oak Group,7.138923342
Montane Cordillera,British Columbia,Oak,Southern Rockies,Utah,Forest: Western Oak Group,7.063437429
Pacific Maritime,British Columbia,Oak,Eastern Cascades Slopes and Foothills,Washington,Forest: Western Oak Group,9.914532223
Montane Cordillera,Alberta,Oak,Middle Rockies,Wyoming,Forest: Western Oak Group,3.378072876
Montane Cordillera,Alberta,Oak,Wyoming Basin,Wyoming,Forest: Western Oak Group,4.079261788
Montane Cordillera,Alberta,Oak,Wasatch and Uinta Mountains,Wyoming,Forest: Western Oak Group,3.099049627
Montane Cordillera,Alberta,Oak,Southern Rockies,Wyoming,Forest: Western Oak Group,3.974564116
Pacific Maritime,British Columbia,Other hardwood,Coast Range,California,Forest: Tanoak/Laurel Group,13.26916594
Pacific Maritime,British Columbia,Other hardwood,Sierra Nevada,California,Forest: Tanoak/Laurel Group,14.11954812
Pacific Maritime,British Columbia,Other hardwood,Central California Foothills and Coastal Mountains,California,Forest: Tanoak/Laurel Group,14.65109912
Pacific Maritime,British Columbia,Other hardwood,Southern California Mountains,California,Forest: Tanoak/Laurel Group,15.91122845
Pacific Maritime,British Columbia,Other hardwood,Eastern Cascades Slopes and Foothills,California,Forest: Tanoak/Laurel Group,8.350118467
Pacific Maritime,British Columbia,Other hardwood,Klamath Mountains/California High North Coast Range,California,Forest: Tanoak/Laurel Group,12.76030731
Pacific Maritime,British Columbia,Other hardwood,Southern California/Northern Baja Coast,California,Forest: Tanoak/Laurel Group,16.05817593
Pacific Maritime,British Columbia,Other hardwood,Coast Range,Oregon,Forest: Tanoak/Laurel Group,12.26848695
Pacific Maritime,British Columbia,Other hardwood,Willamette Valley,Oregon,Forest: Tanoak/Laurel Group,10.70454651
Pacific Maritime,British Columbia,Other hardwood,Klamath Mountains/California High North Coast Range,Oregon,Forest: Tanoak/Laurel Group,11.99146875
Montane Cordillera,Ontario,Other hardwood,Madrean Archipelago,Arizona,Forest: Other Western Hardwoods Group,17.2257936
Montane Cordillera,Ontario,Other hardwood,Sonoran Basin and Range,Arizona,Forest: Other Western Hardwoods Group,21.05061178
Pacific Maritime,British Columbia,Other hardwood,Coast Range,California,Forest: Other Western Hardwoods Group,13.65389435
Pacific Maritime,British Columbia,Other hardwood,Sierra Nevada,California,Forest: Other Western Hardwoods Group,11.11978029
Pacific Maritime,British Columbia,Other hardwood,Central California Foothills and Coastal Mountains,California,Forest: Other Western Hardwoods Group,14.74091657
Pacific Maritime,British Columbia,Other hardwood,Southern California Mountains,California,Forest: Other Western Hardwoods Group,11.85696234
Montane Cordillera,British Columbia,Other hardwood,Central Basin and Range,California,Forest: Other Western Hardwoods Group,5.919772087
Montane Cordillera,British Columbia,Other hardwood,Mojave Basin and Range,California,Forest: Other Western Hardwoods Group,10.64178117
Pacific Maritime,British Columbia,Other hardwood,Klamath Mountains/California High North Coast Range,California,Forest: Other Western Hardwoods Group,12.56085105
Montane Cordillera,British Columbia,Other hardwood,Sonoran Basin and Range,California,Forest: Other Western Hardwoods Group,23.43013219
Montane Cordillera,Alberta,Other hardwood,Colorado Plateaus,Colorado,Forest: Other Western Hardwoods Group,6.911863742
Montane Cordillera,Alberta,Other hardwood,Southern Rockies,Colorado,Forest: Other Western Hardwoods Group,7.300267411
Montane Cordillera,British Columbia,Other hardwood,Blue Mountains,Idaho,Forest: Other Western Hardwoods Group,6.968375519
Montane Cordillera,British Columbia,Other hardwood,Central Basin and Range,Idaho,Forest: Other Western Hardwoods Group,7.376028243
Montane Cordillera,British Columbia,Other hardwood,Northern Rockies,Idaho,Forest: Other Western Hardwoods Group,5.598638553
Montane Cordillera,British Columbia,Other hardwood,Idaho Batholith,Idaho,Forest: Other Western Hardwoods Group,4.798547037
Montane Cordillera,British Columbia,Other hardwood,Middle Rockies,Idaho,Forest: Other Western Hardwoods Group,3.541371029
Montane Cordillera,British Columbia,Other hardwood,Wasatch and Uinta Mountains,Idaho,Forest: Other Western Hardwoods Group,6.002683029
Montane Cordillera,British Columbia,Other hardwood,Northern Basin and Range,Idaho,Forest: Other Western Hardwoods Group,6.78140248
Montane Cordillera,Alberta,Other hardwood,Middle Rockies,Montana,Forest: Other Western Hardwoods Group,4.104718696
Montane Cordillera,British Columbia,Other hardwood,Central Basin and Range,Nevada,Forest: Other Western Hardwoods Group,5.821579921
Montane Cordillera,British Columbia,Other hardwood,Mojave Basin and Range,Nevada,Forest: Other Western Hardwoods Group,6.515137543
Montane Cordillera,British Columbia,Other hardwood,Northern Basin and Range,Nevada,Forest: Other Western Hardwoods Group,4.520834156
Montane Cordillera,Alberta,Other hardwood,Southern Rockies,New Mexico,Forest: Other Western Hardwoods Group,9.417705584
Montane Cordillera,Alberta,Other hardwood,Arizona/New Mexico Mountains,New Mexico,Forest: Other Western Hardwoods Group,8.456453946
Montane Cordillera,Alberta,Other hardwood,Chihuahuan Deserts,New Mexico,Forest: Other Western Hardwoods Group,14.99303031
Mixedwood Plains,Alberta,Other hardwood,Southwestern Tablelands,Oklahoma,Forest: Other Western Hardwoods Group,16.40855805
Mixedwood Plains,Alberta,Other hardwood,Central Great Plains,Oklahoma,Forest: Other Western Hardwoods Group,16.99210859
Pacific Maritime,British Columbia,Other hardwood,Coast Range,Oregon,Forest: Other Western Hardwoods Group,12.17971438
Pacific Maritime,British Columbia,Other hardwood,Willamette Valley,Oregon,Forest: Other Western Hardwoods Group,11.81552482
Pacific Maritime,British Columbia,Other hardwood,Cascades,Oregon,Forest: Other Western Hardwoods Group,11.08029476
Pacific Maritime,British Columbia,Other hardwood,Klamath Mountains/California High North Coast Range,Oregon,Forest: Other Western Hardwoods Group,11.7268132
Montane Cordillera,Alberta,Other hardwood,Chihuahuan Deserts,Texas,Forest: Other Western Hardwoods Group,20.33269129
Mixedwood Plains,Alberta,Other hardwood,Southwestern Tablelands,Texas,Forest: Other Western Hardwoods Group,16.96990536
Mixedwood Plains,Alberta,Other hardwood,Central Great Plains,Texas,Forest: Other Western Hardwoods Group,17.25254023
Mixedwood Plains,Alberta,Other hardwood,Southern Texas Plains,Texas,Forest: Other Western Hardwoods Group,21.23445421
Montane Cordillera,British Columbia,Other hardwood,Central Basin and Range,Utah,Forest: Other Western Hardwoods Group,7.743283974
Montane Cordillera,British Columbia,Other hardwood,Wyoming Basin,Utah,Forest: Other Western Hardwoods Group,5.351124537
Montane Cordillera,British Columbia,Other hardwood,Wasatch and Uinta Mountains,Utah,Forest: Other Western Hardwoods Group,6.938797895
Montane Cordillera,British Columbia,Other hardwood,Colorado Plateaus,Utah,Forest: Other Western Hardwoods Group,6.248674053
Montane Cordillera,British Columbia,Other hardwood,Northern Basin and Range,Utah,Forest: Other Western Hardwoods Group,6.552020782
Pacific Maritime,British Columbia,Other hardwood,Coast Range,Washington,Forest: Other Western Hardwoods Group,9.970262106
Pacific Maritime,British Columbia,Other hardwood,Puget Lowland,Washington,Forest: Other Western Hardwoods Group,10.93661368
Montane Cordillera,Alberta,Other hardwood,Middle Rockies,Wyoming,Forest: Other Western Hardwoods Group,3.444546023
Montane Cordillera,Alberta,Other hardwood,Wyoming Basin,Wyoming,Forest: Other Western Hardwoods Group,3.6840256
Montane Cordillera,Alberta,Other hardwood,Southern Rockies,Wyoming,Forest: Other Western Hardwoods Group,4.628901179
Atlantic Maritime,Quebec,Other hardwood,Southern Coastal Plain,Florida,Forest: Tropical Hardwoods Group,22.59830948
Atlantic Maritime,Quebec,Other hardwood,Southern Florida Coastal Plain,Florida,Forest: Tropical Hardwoods Group,24.05597891
Mixedwood Plains,Ontario,Other hardwood,Mississippi Alluvial Plain,Arkansas,Forest: Exotic Hardwoods Group,16.54597416
Pacific Maritime,British Columbia,Other hardwood,Central California Foothills and Coastal Mountains,California,Forest: Exotic Hardwoods Group,14.08687781
Atlantic Maritime,Quebec,Other hardwood,Southern Coastal Plain,Florida,Forest: Exotic Hardwoods Group,22.18225849
Mixedwood Plains,Ontario,Other hardwood,Western Gulf Coastal Plain,Louisiana,Forest: Exotic Hardwoods Group,20.06997577
Mixedwood Plains,Ontario,Other hardwood,South Central Plains,Louisiana,Forest: Exotic Hardwoods Group,19.52534432
Mixedwood Plains,Ontario,Other hardwood,Mississippi Alluvial Plain,Louisiana,Forest: Exotic Hardwoods Group,20.01214495
Mixedwood Plains,Ontario,Other hardwood,Mississippi Valley Loess Plains,Louisiana,Forest: Exotic Hardwoods Group,19.93745491
Mixedwood Plains,Ontario,Other hardwood,Mississippi Alluvial Plain,Mississippi,Forest: Exotic Hardwoods Group,18.10749513
Mixedwood Plains,Alberta,Other hardwood,Southern Texas Plains,Texas,Forest: Exotic Hardwoods Group,22.64018617
