StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,25800
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,5900
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,25300
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,14100
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,34200
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,600
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,24000
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,21200
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,16300
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,8500
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,17800
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,21800
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,311200
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,44000
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,8400
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,8800
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,47800
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,4300
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,1500
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,11300
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,24200
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,2800
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,219400
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,1200
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3700
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,2700
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,14000
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,97200
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,8200
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,1300
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,1300
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,2500
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3200
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,2800
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,2400
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,91900
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,7400
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3300
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,2500
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,9500
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,101600
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3300
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,539800
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,11700
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,37900
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,26500
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,35000
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,23500
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,29100
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,7000
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,7700
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,43400
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,156900
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3100
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,8200
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,39900
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,1600
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,21900
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,6300
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,60900
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3800
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3500
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3400
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,53200
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,7500
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,4500
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,57700
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,10600
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,7300
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2400
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,1500
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,37500
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,14900
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,23600
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,4300
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,20400
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,5400
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,55800
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,9700
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,40400
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,3700
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,12200
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,14200
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,16600
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,4200
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,15100
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,7600
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,20600
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,14900
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,52500
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,22800
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,29100
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,15500
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,20100
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,8800
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,12100
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,27700
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,296600
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,50900
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,10000
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,5500
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,27100
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,20000
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,1200
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,9800
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,54500
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2800
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,227900
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2500
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,4900
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2400
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,8500
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,73700
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,5300
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2400
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,1100
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,3700
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2700
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2300
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,1400
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,74400
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,7400
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,1600
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,3000
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,5600
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,108400
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2100
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,517000
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,10100
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,31900
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,26900
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,24800
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,16800
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,19800
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,6400
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,8200
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,44200
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,161400
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,4800
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,7700
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,36000
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,2300
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,25700
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,3700
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,55500
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,3000
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,4100
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2014,2014,3600
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,65000
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,8600
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,5000
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,47200
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,21100
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1600
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,0
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1000
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,22500
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1100
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,13600
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,0
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,12400
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,0
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,64600
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,7800
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,26100
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,600
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,15100
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,9600
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,15500
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,800
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,26700
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,0
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,600
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1600
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,2900
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,0
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,11100
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,11300
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1500
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,2000
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,6800
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,4800
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,371400
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,35500
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,10100
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,4400
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,24100
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,3900
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,2000
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,100
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,3600
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,0
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,235100
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,0
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1800
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,400
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,15200
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,106400
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,10100
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,3100
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,500
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,700
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1100
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1200
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,1300
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,107200
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,9700
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,3400
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,3100
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,13200
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,107700
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,2400
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,622300
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,11500
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,44600
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2015,2015,28700
